NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2,HurricaneName
"ORMOND BEACH 4.1 ESE, FL US",29.26925,-81.0335,10/11/2018,,,michael
"PORT ORANGE 2.6 N, FL US",29.147334,-81.007189,10/11/2018,,,michael
"SANBORN FLORIDA, FL US",30.23,-84.68,10/11/2018,,,michael
"DEERFIELD BEACH 2.5 ESE, FL US",26.303831,-80.081289,10/11/2018,,,michael
"GREATER NORTHDALE 1.2 S, FL US",28.086432,-82.515349,10/11/2018,,,michael
"CARROLLWOOD 1.3 N, FL US",28.068676,-82.496521,10/11/2018,,,michael
"MIDWAY 6.9 SW, FL US",30.420175,-84.54375,10/11/2018,,,michael
"WILMA FLORIDA, FL US",30.1694,-84.9344,10/11/2018,,,michael
"INTERLACHEN 8.8 S, FL US",29.489807,-81.904317,10/11/2018,,,michael
"BRADENTON 10.8 SE, FL US",27.430921,-82.415236,10/11/2018,,,michael
"BRADENTON 2.0 WSW, FL US",27.476793,-82.609371,10/11/2018,,,michael
"HOLLYWOOD, FL US",26.0281,-80.1341,10/11/2018,,,michael
"EDGEWATER 0.2 S, FL US",28.96437,-80.90476,10/11/2018,,,michael
"ORMOND BEACH 2.6 SE, FL US",29.26414,-81.06944,10/11/2018,,,michael
"BRADENTON 11.0 E, FL US",27.504967,-82.400487,10/11/2018,,,michael
"OAK HILL 1.0 W, FL US",28.881223,-80.8465049,10/11/2018,,,michael
"SAINT JAMES CITY 0.4 SSE, FL US",26.494623,-82.077372,10/11/2018,,,michael
"STARKE 0.9 ESE, FL US",29.942964,-82.097943,10/11/2018,,,michael
"TALLAHASSEE 3.3 SSE, FL US",30.413989,-84.256817,10/11/2018,,,michael
"ZEPHYRHILLS 8.8 SW, FL US",28.1648,-82.2965,10/11/2018,,,michael
"TALLAHASSEE 3.5 N, FL US",30.508166,-84.283457,10/11/2018,,,michael
"TAMPA 3.7 SSW, FL US",27.91349,-82.5136,10/11/2018,,,michael
"DE LAND 0.6 SSE, FL US",29.02933,-81.29249,10/11/2018,,,michael
"DE LEON SPRINGS 3.2 ENE, FL US",29.1278,-81.30043,10/11/2018,,,michael
"FORT LAUDERDALE 1.9 SSW, FL US",26.11786,-80.152112,10/11/2018,,,michael
"BRADENTON, FL US",27.4467,-82.5014,10/11/2018,,,michael
"TALLAHASSEE 3.1 NW, FL US",30.49349,-84.31074,10/11/2018,,,michael
"SUMMERFIELD 3.0 NE, FL US",29.04200554,-81.99830627,10/11/2018,,,michael
"ORMOND BY THE SEA 0.7 N, FL US",29.35377,-81.06894,10/11/2018,,,michael
"SAMOSET 1.7 NNE, FL US",27.497916,-82.528035,10/11/2018,,,michael
"OCALA 14.3 S, FL US",28.976,-82.1746,10/11/2018,,,michael
"PALMETTO 6.4 ENE, FL US",27.562194,-82.483024,10/11/2018,,,michael
"SILVER SPRINGS SHORES 6.9 NNE, FL US",29.191282,-81.951029,10/11/2018,,,michael
"ORMOND BY THE SEA 0.1 SSE, FL US",29.342091,-81.067134,10/11/2018,,,michael
"NICEVILLE, FL US",30.5316,-86.4928,10/11/2018,,,michael
"FORT MYERS 4.5 SE, FL US",26.582677,-81.802369,10/11/2018,,,michael
"TALLAHASSEE 14.2 NE, FL US",30.603299,-84.112587,10/11/2018,,,michael
"ORMOND BEACH 2.7 ENE, FL US",29.314951,-81.057512,10/11/2018,,,michael
"ORMOND BEACH 4.8 NNE, FL US",29.3621117,-81.0753686,10/11/2018,,,michael
"FORT MYERS 0.8 N, FL US",26.64226151,-81.84883881,10/11/2018,,,michael
"PORT ORANGE 0.2 NNW, FL US",29.11216,-81.00705,10/11/2018,,,michael
"DELTONA 3.2 NNE, FL US",28.95457,-81.19724,10/11/2018,,,michael
"ANNA MARIA 0.2 NNE, FL US",27.531919,-82.731688,10/11/2018,,,michael
"LAKEWOOD RANCH 3.5 E, FL US",27.413209,-82.368345,10/11/2018,,,michael
"LOWER SUWANNEE FLORIDA, FL US",29.3731,-83.0344,10/11/2018,,,michael
"DE LEON SPRINGS 1.8 ENE, FL US",29.122341,-81.323361,10/11/2018,,,michael
"PORT ORANGE 2.5 NNE, FL US",29.1452,-80.99597,10/11/2018,,,michael
"POMPANO BEACH HIGHLANDS 0.7 E, FL US",26.286,-80.103,10/11/2018,,,michael
"FORT WALTON BEACH 1.7 ESE, FL US",30.416362,-86.591463,10/11/2018,,,michael
"BONITA SPRINGS 3.1 NW, FL US",26.375011,-81.816683,10/11/2018,,,michael
"SHALIMAR 1.2 NNW, FL US",30.460638,-86.589541,10/11/2018,,,michael
"VALPARAISO 1.4 N, FL US",30.513885,-86.499279,10/11/2018,,,michael
"NEW SMYRNA BEACH 3.4 WNW, FL US",29.0436,-80.974,10/11/2018,,,michael
"PARRISH 5.5 SE, FL US",27.5245,-82.36907,10/11/2018,,,michael
"THE MEADOWS 6.2 NE, FL US",27.427464,-82.400139,10/11/2018,,,michael
"THE MEADOWS 7.0 NNE, FL US",27.450213,-82.413666,10/11/2018,,,michael
"OCKLAWAHA 4.9 NE, FL US",29.136486,-81.839062,10/11/2018,,,michael
"BELLEVIEW 4.8 E, FL US",29.0609,-81.9759,10/11/2018,,,michael
"DE BARY 1.7 NE, FL US",28.9021,-81.2945,10/11/2018,,,michael
"NEW SMYRNA BEACH 3.4 NW, FL US",29.0688,-80.959,10/11/2018,,,michael
"LAKE CITY 7.9 SSW, FL US",30.0812,-82.671,10/11/2018,,,michael
"THE VILLAGES 2.6 NW, FL US",28.963717,-82.012148,10/11/2018,,,michael
"PORT SALERNO 5 W, FL US",27.0997,-80.2627,10/11/2018,,,michael
"TALLAHASSEE 5.2 E, FL US",30.442466,-84.194941,10/11/2018,,,michael
"LAKE CITY 8.7 S, FL US",30.068055,-82.62196,10/11/2018,,,michael
"WHISKEY CREEK 0.3 ENE, FL US",26.573158,-81.886362,10/11/2018,,,michael
"MICANOPY 3.6 SSW, FL US",29.457061,-82.299833,10/11/2018,,,michael
"NICEVILLE 2.1 SE, FL US",30.509971,-86.458237,10/11/2018,,,michael
"OCALA WEATHER SERVICE, FL US",29.08046,-82.173797,10/11/2018,,,michael
"CRYSTAL RIVER 1.6 WNW, FL US",28.9128,-82.62123,10/11/2018,,,michael
"DAYTONA BEACH SHORES 1.8 SSE, FL US",29.149417,-80.969621,10/11/2018,,,michael
"CAPE CORAL 3.9 NNW, FL US",26.691734,-82.012703,10/11/2018,,,michael
"TALLAHASSEE 5.1 NE, FL US",30.50769234,-84.21977997,10/11/2018,,,michael
"LADY LAKE 4.8 WNW, FL US",28.96094,-81.9979,10/11/2018,,,michael
"EDGEWATER 0.1 SW, FL US",28.966198,-80.906013,10/11/2018,,,michael
"FOREST ISLAND PARK 0.9 ESE, FL US",26.48553,-81.84783,10/11/2018,,,michael
"HERNANDO 2.9 W, FL US",28.91421,-82.42147,10/11/2018,,,michael
"HOMOSASSA 5.2 NNE, FL US",28.85109,-82.58742,10/11/2018,,,michael
"FORT MYERS 7.0 ESE, FL US",26.595002,-81.744495,10/11/2018,,,michael
"FORT MYERS 2.3 SW, FL US",26.60641,-81.87727,10/11/2018,,,michael
"PORT ORANGE 2.9 WSW, FL US",29.1,-81.05276,10/11/2018,,,michael
"INVERNESS 3 SE, FL US",28.80286,-82.31266,10/11/2018,,,michael
"MARIANNA 7 NE, FL US",30.7341,-85.0305,10/11/2018,,,michael
"TALLAHASSEE 5.5 ENE, FL US",30.4779,-84.19283,10/11/2018,,,michael
"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395,10/11/2018,,,michael
"MIAMI 4.1 SE, FL US",25.734859,-80.163581,10/11/2018,,,michael
"SOUTH BROOKSVILLE 2.9 SW, FL US",28.49951,-82.433351,10/11/2018,,,michael
"SPRING HILL 2.1 W, FL US",28.48294,-82.59573,10/11/2018,,,michael
"BELLEVIEW 6.0 SSE, FL US",28.977361,-82.024456,10/11/2018,,,michael
"SPRING HILL 3.3 NE, FL US",28.5167,-82.5246,10/11/2018,,,michael
"SPRING HILL 2.4 WSW, FL US",28.471471,-82.599183,10/11/2018,,,michael
"MIRAMAR BEACH 9.5 ESE, FL US",30.34628,-86.204803,10/11/2018,,,michael
"DE FUNIAK SPRINGS 12.5 NW, FL US",30.84455,-86.275704,10/11/2018,,,michael
"JOHN PENNEKAMP STATE PARK, FL US",25.1936,-80.3493,10/11/2018,,,michael
"CROSS CITY 1 E, FL US",29.6333,-83.1053,10/11/2018,,,michael
"WEEKI WACHEE 7.1 NNE, FL US",28.61052,-82.5351,10/11/2018,,,michael
"BROOKSVILLE 3.9 SE, FL US",28.52283669,-82.33943176,10/11/2018,,,michael
"SPRING HILL 2.4 NW, FL US",28.495454,-82.6018,10/11/2018,,,michael
"CRESCENT CITY 2.0 N, FL US",29.466098,-81.520957,10/11/2018,,,michael
"LA BELLE, FL US",26.7459,-81.4265,10/11/2018,,,michael
"LUTZ 3.4 NE, FL US",28.171446,-82.422326,10/11/2018,,,michael
"ZEPHYRHILLS 2.6 NNW, FL US",28.26976,-82.194125,10/11/2018,,,michael
"SOUTH MIAMI 0.9 SSE, FL US",25.69567871,-80.28929901,10/11/2018,,,michael
"ZEPHYRHILLS 0.9 ENE, FL US",28.241976,-82.163851,10/11/2018,,,michael
"NAVAL LIVE OAKS FLORIDA, FL US",30.3664,-87.1375,10/11/2018,,,michael
"WHITE SPRINGS 0.3 NW, FL US",30.334,-82.762,10/11/2018,,,michael
