NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2
"JACKSONVILLE 10.0 WSW, FL US",30.30437,-81.82263,10/8/2016,,
"JACKSONVILLE 4.8 SW, FL US",30.294763,-81.723677,10/8/2016,,
"JACKSONVILLE 11.9 N, FL US",30.5042291,-81.6203865,10/8/2016,,
"BLOXHAM FLORIDA, FL US",30.5872,-84.9886,10/8/2016,,
"PANAMA CITY BEACH 0.3 SW, FL US",30.206798,-85.855352,10/8/2016,,
"JACKSONVILLE 10.3 SW, FL US",30.235,-81.78694444,10/8/2016,,
"CANAL POINT USDA, FL US",26.8639,-80.6256,10/8/2016,,
"JACKSONVILLE 12.0 SSE, FL US",30.17049,-81.581833,10/8/2016,,
"LYNN HAVEN 1.6 SSE, FL US",30.2209,-85.64312,10/8/2016,,
"SEMINOLE 3.2 WNW, FL US",27.8622,-82.8329,10/8/2016,,
"OCHOPEE FLORIDA, FL US",25.9167,-81.2833,10/8/2016,,
"BUCKINGHAM 1.7 SE, FL US",26.658553,-81.713763,10/8/2016,,
"ST. PETERSBURG 4.5 NW, FL US",27.80193,-82.69669,10/8/2016,,
"PANAMA CITY BEACH 5.9 WNW, FL US",30.2535,-85.93693,10/8/2016,,
"MELBOURNE BEACH A1A, FL US",28.0547,-80.5512,10/8/2016,,
"PANAMA CITY BEACH 1.2 ESE, FL US",30.20175743,-85.83447266,10/8/2016,,
"SANDERSON 4.9 NNW, FL US",30.321161,-82.275681,10/8/2016,,
"MACCLENNY 2.5 S, FL US",30.244688,-82.122433,10/8/2016,,
"MACCLENNY 4.9 SSW, FL US",30.216118,-82.160629,10/8/2016,,
"GLEN ST. MARY 1.7 N, FL US",30.298508,-82.16236,10/8/2016,,
"GLEN ST. MARY 4.4 SW, FL US",30.237,-82.2189,10/8/2016,,
"NORTH FORT MYERS 3.8 NE, FL US",26.748534,-81.854842,10/8/2016,,
"JACKSONVILLE 7.3 SW, FL US",30.260754,-81.744432,10/8/2016,,
"JACKSONVILLE 3.8 ESE, FL US",30.315674,-81.598511,10/8/2016,,
"MELBOURNE WEATHER FORECAST OFFICE, FL US",28.1136,-80.654,10/8/2016,,
"LARGO 0.7 W, FL US",27.90879115,-82.7923914,10/8/2016,,
"OASIS FLORIDA, FL US",25.85,-81.03,10/8/2016,,
"TARPON SPRINGS 5.6 E, FL US",28.14171667,-82.66491667,10/8/2016,,
"DAYTONA BEACH, FL US",29.1966,-81.0084,10/8/2016,,
"KEY WEST WEATHER FORECAST OFFICE, FL US",24.55338,-81.78807,10/8/2016,,
"PENSACOLA 7 NNE, FL US",30.5301,-87.19847,10/8/2016,,
"MIAMI NWSFO, FL US",25.7553,-80.3836,10/8/2016,,
"ST. PETERSBURG 2.4 N, FL US",27.792788,-82.637093,10/8/2016,,
"DUNEDIN 3.0 SE, FL US",28.011696,-82.776146,10/8/2016,,
"ST. PETERSBURG 4.0 N, FL US",27.81641197,-82.64326477,10/8/2016,,
"PALM BAY, FL US",27.91527,-80.64573,10/8/2016,,
"PALM BEACH GARDENS, FL US",26.8261,-80.1488,10/8/2016,,
"SAINT LEO, FL US",28.3378,-82.26,10/8/2016,,
"JACKSONVILLE 5.9 SW, FL US",30.276483,-81.730413,10/8/2016,,
"TITUSVILLE, FL US",28.6243,-80.817,10/8/2016,,
"ST AUGUSTINE LIGHTHOUSE, FL US",29.8858,-81.2883,10/8/2016,,
"DUNEDIN 2.8 ESE, FL US",28.034694,-82.764528,10/8/2016,,
"ST. PETERSBURG 2.4 NW, FL US",27.78407,-82.66891,10/8/2016,,
"GULFPORT 0.9 NNW, FL US",27.758823,-82.71644,10/8/2016,,
"ST. PETERSBURG 3.2 NNW, FL US",27.803252,-82.65457,10/8/2016,,
"GLEN ST MARY 1 W, FL US",30.2717,-82.1856,10/8/2016,,
"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,10/8/2016,,
"ISLAMORADA, FL US",24.9177,-80.6364,10/8/2016,,
"BARTOW 7.8 SE, FL US",27.828452,-81.743273,10/8/2016,,
"LAKE WALES 4.6 NW, FL US",27.96,-81.66,10/8/2016,,
"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",29.17351,-81.07185,10/8/2016,12.08,23.9
"LAKELAND 8.7 SW, FL US",27.952372,-82.042413,10/8/2016,,
"CROSS CITY AIRPORT, FL US",29.63333,-83.10528,10/8/2016,8.95,16.1
"APALACHICOLA AIRPORT, FL US",29.72681,-85.02481,10/8/2016,8.05,15
"FROSTPROOF 4.6 SW, FL US",27.70274,-81.58903,10/8/2016,,
"LAKELAND 6.9 SW, FL US",27.960836,-81.995608,10/8/2016,,
"LAKELAND 5.3 WNW, FL US",28.06498,-82.04227,10/8/2016,,
"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,10/8/2016,6.71,13
"MELBOURNE INTERNATIONAL AIRPORT, FL US",28.09969,-80.6356,10/8/2016,11.86,23
"KEY WEST INTERNATIONAL AIRPORT, FL US",24.55706,-81.75539,10/8/2016,6.71,12.1
"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,10/8/2016,8.72,16.1
"OLUSTEE FLORIDA, FL US",30.2,-82.4,10/8/2016,,
"MILES CITY FLORIDA, FL US",26.2483,-81.2967,10/8/2016,,
"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,10/8/2016,10.51,17
"VERO BEACH INTERNATIONAL AIRPORT, FL US",27.6553,-80.41425,10/8/2016,11.41,21
"SUMATRA FLORIDA, FL US",30.0175,-84.9842,10/8/2016,,
"TAMPA INTERNATIONAL AIRPORT, FL US",27.96331,-82.54,10/8/2016,7.61,16.1
"ORLANDO EXECUTIVE AIRPORT, FL US",28.54653,-81.33544,10/8/2016,11.41,21.9
"LAKE WALES 5.8 NNE, FL US",27.973,-81.539,10/8/2016,,
"AUBURNDALE 1.1 W, FL US",28.071828,-81.815935,10/8/2016,,
"PALM COAST 5.9 S, FL US",29.486515,-81.225692,10/8/2016,,
"ST. MARKS EAST FLORIDA, FL US",30.1333,-84.1333,10/8/2016,,
"USHER TOWER, FL US",29.40807,-82.8188,10/8/2016,,
"PUNTA GORDA CHARLOTTE CO AIRPORT, FL US",26.91847,-81.99391,10/8/2016,8.72,15
"WHITING FIELD NAS, FL US",30.71667,-87.01667,10/8/2016,7.61,15
"CLERMONT 9 S, FL US",28.4558,-81.7234,10/8/2016,,
"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,10/8/2016,8.05,18.1
"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,10/8/2016,8.05,19.9
"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,10/8/2016,9.17,21.9
"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,10/8/2016,11.18,21
"SCOTTSMOOR 2.5 SSW, FL US",28.7299,-80.8795,10/8/2016,,
"BOWLING GREEN 0.6 W, FL US",27.636864,-81.833733,10/8/2016,,
"PALM COAST 0.6 ESE, FL US",29.56626,-81.20536,10/8/2016,,
"JACKSONVILLE NAS, FL US",30.23333,-81.66667,10/8/2016,13.42,30
"PALM COAST 2.1 NNE, FL US",29.59963,-81.20458,10/8/2016,,
"KEY LARGO 6.2 NE, FL US",25.16916656,-80.37163544,10/8/2016,,
"KEY WEST 0.5 SW, FL US",24.557245,-81.78091,10/8/2016,,
"MARATHON 6.8 ENE, FL US",24.74355,-80.9788,10/8/2016,,
"KEY WEST 1.0 SSW, FL US",24.550659,-81.783608,10/8/2016,,
"FERNANDINA BEACH 6.3 SW, FL US",30.597876,-81.528411,10/8/2016,,
"MERRITT ISLAND FLORIDA, FL US",28.6408,-80.7308,10/8/2016,,
"KEY LARGO 0.9 SE, FL US",25.09546661,-80.43177795,10/8/2016,,
"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,10/8/2016,8.72,18.1
"JACKSONVILLE 9.6 SE, FL US",30.227373,-81.55649,10/8/2016,,
"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,10/8/2016,8.28,17
"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,10/8/2016,8.72,16.1
"KEY WEST 1.3 ENE, FL US",24.5695,-81.7559,10/8/2016,,
"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,10/8/2016,6.93,16.1
"ISLAMORADA 7.8 SW, FL US",24.851492,-80.735242,10/8/2016,,
"FORT LAUDERDALE EXECUTIVE AIRPORT, FL US",26.19905,-80.17764,10/8/2016,8.05,14.1
"LAKELAND LINDER REGIONAL AIRPORT, FL US",28,-82.05,10/8/2016,8.05,14.1
"MIAMI OPA LOCKA AIRPORT, FL US",25.91017,-80.28283,10/8/2016,8.5,14.1
"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,10/8/2016,7.61,15
"TALLAHASSEE REGIONAL AIRPORT, FL US",30.39354,-84.35136,10/8/2016,9.17,17
"JACKSONVILLE 8.9 ENE, FL US",30.3848,-81.521,10/8/2016,,
"JACKSONVILLE 12.0 SSE, FL US",30.175,-81.5705,10/8/2016,,
"LAKELAND HIGHLANDS 0.3 SE, FL US",27.957,-81.946,10/8/2016,,
"EAGLE LAKE 2.0 WNW, FL US",27.98551,-81.79022,10/8/2016,,
"JACKSONVILLE 14.0 NE, FL US",30.4717,-81.4855,10/8/2016,,
"JACKSONVILLE 4.2 NE, FL US",30.375792,-81.604721,10/8/2016,,
"KEY WEST NAS, FL US",24.58333,-81.68333,10/8/2016,6.71,12.1
"BELL 4 NW, FL US",29.79556,-82.91778,10/8/2016,,
"AVON PARK 2 W, FL US",27.5947,-81.5266,10/8/2016,,
"DUNDEE 0.3 NW, FL US",28.023653,-81.62384,10/8/2016,,
"JACKSONVILLE 7.8 SW, FL US",30.25855,-81.754783,10/8/2016,,
"AUBURNDALE 1.7 NW, FL US",28.090015,-81.81575,10/8/2016,,
"VENICE, FL US",27.1006,-82.4364,10/8/2016,,
"FRUIT COVE 4.0 NE, FL US",30.13694191,-81.56678009,10/8/2016,,
"POLK CITY 1.1 S, FL US",28.16686,-81.82188,10/8/2016,,
"JACKSONVILLE 6.7 WSW, FL US",30.303307,-81.76355,10/8/2016,,
"HASTINGS 4 NE, FL US",29.7652,-81.4697,10/8/2016,,
