NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2,HurricaneName
"LEESBURG 2.7 NW, FL US",28.836163,-81.913656,9/11/2017,,,irma
"PALM CITY 4.0 SW, FL US",27.1222,-80.3169,9/11/2017,,,irma
"BOCA RATON 3.8 WSW, FL US",26.35442,-80.164432,9/11/2017,,,irma
"FORT PIERCE 9.3 NNW, FL US",27.555353,-80.401967,9/11/2017,,,irma
"DELRAY BEACH 2.3 WSW, FL US",26.446739,-80.125586,9/11/2017,,,irma
"PORT ST. LUCIE 4.1 SW, FL US",27.243937,-80.406642,9/11/2017,,,irma
"GOLDEN LAKES 2.4 SSW, FL US",26.6674136,-80.1785257,9/11/2017,,,irma
"GOLFVIEW 0.9 SSW, FL US",26.67679,-80.11644,9/11/2017,,,irma
"SOUTH PASADENA 1.0 NE, FL US",27.763511,-82.73149,9/11/2017,,,irma
"MIRAMAR 2.1 W, FL US",25.974669,-80.36703,9/11/2017,,,irma
"PORT ST. LUCIE 4.0 NE, FL US",27.323691,-80.311118,9/11/2017,,,irma
"GROVELAND 1.7 E, FL US",28.565,-81.824,9/11/2017,,,irma
"MOUNT PLYMOUTH 0.2 WSW, FL US",28.799,-81.535,9/11/2017,,,irma
"FORT PIERCE 3.4 NNE, FL US",27.487398,-80.303462,9/11/2017,,,irma
"STUART 3.7 SW, FL US",27.133546,-80.207944,9/11/2017,,,irma
"TRADITION 5.6 W, FL US",27.268118,-80.445381,9/11/2017,,,irma
"FORT PIERCE 2.8 SSE, FL US",27.386425,-80.328599,9/11/2017,,,irma
"LARGO 2.2 ESE, FL US",27.896416,-82.74798,9/11/2017,,,irma
"DUNNELLON 10.1 NW, FL US",29.15689,-82.561089,9/11/2017,,,irma
"CHIEFLAND 8.5 ENE, FL US",29.503061,-82.722588,9/11/2017,,,irma
"RIVERVIEW 2.1 W, FL US",27.8658,-82.3507,9/11/2017,,,irma
"CLEARWATER 2.2 S, FL US",27.947971,-82.760507,9/11/2017,,,irma
"LADY LAKE 2.5 SSW, FL US",28.892491,-81.9404069,9/11/2017,,,irma
"CLERMONT 0.4 SW, FL US",28.547209,-81.762786,9/11/2017,,,irma
"JENSEN BEACH 2.2 NW, FL US",27.2541,-80.260388,9/11/2017,,,irma
"PORT ST. LUCIE 2.4 N, FL US",27.313837,-80.356329,9/11/2017,,,irma
"PALM CITY 3.1 NW, FL US",27.19760513,-80.29985046,9/11/2017,,,irma
"LIVE OAK 10.0 W, FL US",30.30671,-83.15325,9/11/2017,,,irma
"CENTRAL FLORIDA, FL US",29.105,-81.63,9/11/2017,,,irma
"RACCOON POINT FLORIDA, FL US",25.9708,-80.9,9/11/2017,,,irma
"INDIANTOWN 0.4 SW, FL US",27.03258133,-80.47323608,9/11/2017,,,irma
"JUPITER 4.0 NNW, FL US",26.972911,-80.138203,9/11/2017,,,irma
"PALM CITY 1.4 NW, FL US",27.175463,-80.284975,9/11/2017,,,irma
"OKEECHOBEE 18.0 NNW, FL US",27.4681,-80.97531,9/11/2017,,,irma
"TRENTON 8.0 ENE, FL US",29.67172,-82.7014,9/11/2017,,,irma
"OKEECHOBEE 27.1 NNW, FL US",27.58467,-81.04556,9/11/2017,,,irma
"TRENTON 4.0 NW, FL US",29.656267,-82.862753,9/11/2017,,,irma
"TEMPLE TERRACE 1.5 SE, FL US",28.025817,-82.367522,9/11/2017,,,irma
"RIVERVIEW 4.4 SSW, FL US",27.810165,-82.339151,9/11/2017,,,irma
"LAKEWOOD PARK 0.5 SW, FL US",27.531807,-80.395191,9/11/2017,,,irma
"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,9/11/2017,,,irma
"RIVERVIEW 4.8 SSW, FL US",27.80473,-82.34099,9/11/2017,,,irma
"MADISON 1.2 ENE, FL US",30.47269262,-83.39544453,9/11/2017,,,irma
"OVIEDO 1.6 SE, FL US",28.638666,-81.165168,9/11/2017,,,irma
"TAMPA 6.5 NNE, FL US",28.03011,-82.40623,9/11/2017,,,irma
"PLANT CITY, FL US",28.02084,-82.13855,9/11/2017,,,irma
"LUTZ 1.3 SSE, FL US",28.122804,-82.45308,9/11/2017,,,irma
"EASTPOINT 1.4 NW, FL US",29.7627449,-84.88659668,9/11/2017,,,irma
"ST. GEORGE ISLAND 2.2 ENE, FL US",29.658948,-84.880928,9/11/2017,,,irma
"TAMPA BAY AREA WEATHER FORECAST OFFICE, FL US",27.70532,-82.40092,9/11/2017,,,irma
"SANFORD 1.9 WNW, FL US",28.79711533,-81.30506134,9/11/2017,,,irma
"OVIEDO 4.0 W, FL US",28.65935,-81.247411,9/11/2017,,,irma
"BLOOMINGDALE 7.6 ESE, FL US",27.828269,-82.148655,9/11/2017,,,irma
"CACHE FLORIDA, FL US",25.3903,-80.6803,9/11/2017,,,irma
"LUTZ 2.0 E, FL US",28.135757,-82.430417,9/11/2017,,,irma
"QUINCY 6.0 SW, FL US",30.524685,-84.658601,9/11/2017,,,irma
"OAKLAND PARK 0.3 SE, FL US",26.170664,-80.150142,9/11/2017,,,irma
"HAVANA 4.2 SW, FL US",30.582286,-84.467118,9/11/2017,,,irma
"QUINCY 7.5 SSW, FL US",30.481636,-84.618846,9/11/2017,,,irma
"CHULUOTA 0.9 N, FL US",28.651958,-81.120867,9/11/2017,,,irma
"POINCIANA PLACE 2.6 NNW, FL US",28.193045,-81.499722,9/11/2017,,,irma
"JASPER, FL US",30.5228,-82.9447,9/11/2017,,,irma
"APOLLO BEACH 3.0 ENE, FL US",27.784776,-82.361073,9/11/2017,,,irma
"RUSKIN 1.8 ESE, FL US",27.705656,-82.400519,9/11/2017,,,irma
"GREATER NORTHDALE 0.4 ENE, FL US",28.107081,-82.513162,9/11/2017,,,irma
"SANFORD 0.4 ENE, FL US",28.790447,-81.270024,9/11/2017,,,irma
"TALLAHASSEE AIRPORT, FL US",30.3961,-84.3555,9/11/2017,,,irma
"PLANTATION 2.3 WNW, FL US",26.139089,-80.295318,9/11/2017,,,irma
"HOLLYWOOD 3.9 SW, FL US",25.98663,-80.20419,9/11/2017,,,irma
"ALFORD 0.6 SSE, FL US",30.6871579,-85.3929456,9/11/2017,,,irma
"MARIANNA 3.9 E, FL US",30.773695,-85.174727,9/11/2017,,,irma
"HOLLYWOOD 1.1 WNW, FL US",26.0377389,-80.179971,9/11/2017,,,irma
"BRANDON 2.6 SW, FL US",27.9036,-82.3227,9/11/2017,,,irma
"TAMPA 5.0 NNE, FL US",28.0126,-82.4155,9/11/2017,,,irma
"FORT PIERCE, FL US",27.4419,-80.3508,9/11/2017,,,irma
"FORT PIERCE ARC, FL US",27.4272,-80.4053,9/11/2017,,,irma
"TALLAHASSEE 4.8 ESE, FL US",30.4379406,-84.20410156,9/11/2017,,,irma
"TALLAHASSEE 7.2 N, FL US",30.56025505,-84.27293396,9/11/2017,,,irma
"TALLAHASSEE 6.2 E, FL US",30.45733,-84.17725,9/11/2017,,,irma
"JACKSONVILLE 11.4 ESE, FL US",30.314391,-81.467561,9/11/2017,,,irma
"JACKSONVILLE 10.0 WSW, FL US",30.30437,-81.82263,9/11/2017,,,irma
"JACKSONVILLE 11.9 N, FL US",30.5042291,-81.6203865,9/11/2017,,,irma
"BLOXHAM FLORIDA, FL US",30.5872,-84.9886,9/11/2017,,,irma
"TALLAHASSEE 10.4 E, FL US",30.4755,-84.1079,9/11/2017,,,irma
"TALLAHASSEE 10.4 SSE, FL US",30.3101,-84.240606,9/11/2017,,,irma
"PANAMA CITY BEACH 0.3 SW, FL US",30.206798,-85.855352,9/11/2017,,,irma
"CANAL POINT USDA, FL US",26.8639,-80.6256,9/11/2017,,,irma
"JACKSONVILLE 12.0 SSE, FL US",30.17049,-81.581833,9/11/2017,,,irma
"JACKSONVILLE 13.0 W, FL US",30.29833333,-81.87111111,9/11/2017,,,irma
"LYNN HAVEN 1.6 SSE, FL US",30.2209,-85.64312,9/11/2017,,,irma
"PANAMA CITY 6.9 ESE, FL US",30.13825,-85.56562,9/11/2017,,,irma
"FOUNTAIN 3.4 SSE, FL US",30.432762,-85.39918,9/11/2017,,,irma
"PALM HARBOR 2.4 SE, FL US",28.063284,-82.735941,9/11/2017,,,irma
"OCHOPEE FLORIDA, FL US",25.9167,-81.2833,9/11/2017,,,irma
"BUCKINGHAM 1.7 SE, FL US",26.658553,-81.713763,9/11/2017,,,irma
"ST. PETERSBURG 4.5 NW, FL US",27.80193,-82.69669,9/11/2017,,,irma
"NEPTUNE BEACH 0.5 NNW, FL US",30.321562,-81.395639,9/11/2017,,,irma
"PANAMA CITY BEACH 5.9 WNW, FL US",30.2535,-85.93693,9/11/2017,,,irma
"MELBOURNE BEACH A1A, FL US",28.0547,-80.5512,9/11/2017,,,irma
"PANAMA CITY BEACH 1.2 ESE, FL US",30.20175743,-85.83447266,9/11/2017,,,irma
"SANDERSON 4.9 NNW, FL US",30.321161,-82.275681,9/11/2017,,,irma
"LARGO 1.5 NE, FL US",27.921417,-82.760306,9/11/2017,,,irma
"SEMINOLE 3.3 WNW, FL US",27.8618,-82.83478,9/11/2017,,,irma
"GLEN ST. MARY 1.7 N, FL US",30.298508,-82.16236,9/11/2017,,,irma
"BAY PINES 0.5 NW, FL US",27.82011,-82.781906,9/11/2017,,,irma
"PALM HARBOR 1.0 S, FL US",28.07288,-82.76536,9/11/2017,,,irma
"JACKSONVILLE 3.8 ESE, FL US",30.315674,-81.598511,9/11/2017,,,irma
"MELBOURNE WEATHER FORECAST OFFICE, FL US",28.1136,-80.654,9/11/2017,,,irma
"OASIS FLORIDA, FL US",25.85,-81.03,9/11/2017,,,irma
"ST. PETERSBURG 4.6 N, FL US",27.82391167,-82.63576508,9/11/2017,,,irma
"DAYTONA BEACH, FL US",29.1966,-81.0084,9/11/2017,,,irma
"KEY WEST WEATHER FORECAST OFFICE, FL US",24.55338,-81.78807,9/11/2017,,,irma
"PENSACOLA 7 NNE, FL US",30.5301,-87.19847,9/11/2017,,,irma
"MIAMI NWSFO, FL US",25.7553,-80.3836,9/11/2017,,,irma
"NAPLES 9.0 NE, FL US",26.24060631,-81.69763947,9/11/2017,,,irma
"DUNEDIN 3.0 SE, FL US",28.011696,-82.776146,9/11/2017,,,irma
"PALM BAY, FL US",27.91527,-80.64573,9/11/2017,,,irma
"SAINT LEO, FL US",28.3378,-82.26,9/11/2017,,,irma
"JACKSONVILLE 5.9 SW, FL US",30.276483,-81.730413,9/11/2017,,,irma
"TITUSVILLE, FL US",28.6243,-80.817,9/11/2017,,,irma
"MONTICELLO 10 SW, FL US",30.4405,-83.9858,9/11/2017,,,irma
"DUNEDIN 2.8 ESE, FL US",28.034694,-82.764528,9/11/2017,,,irma
"ST. PETERSBURG 2.4 NW, FL US",27.78407,-82.66891,9/11/2017,,,irma
"GULFPORT 0.9 NNW, FL US",27.758823,-82.71644,9/11/2017,,,irma
"ST. PETERSBURG 3.2 NNW, FL US",27.803252,-82.65457,9/11/2017,,,irma
"CRAWFORDVILLE 4.7 SE, FL US",30.1413,-84.3209,9/11/2017,,,irma
"BARTOW 7.8 SE, FL US",27.828452,-81.743273,9/11/2017,,,irma
"CROSS CITY AIRPORT, FL US",29.63333,-83.10528,9/11/2017,35.12,40.9,irma
"APALACHICOLA AIRPORT, FL US",29.72681,-85.02481,9/11/2017,20.8,36.9,irma
"FROSTPROOF 4.6 SW, FL US",27.70274,-81.58903,9/11/2017,,,irma
"LAKELAND 6.9 SW, FL US",27.960836,-81.995608,9/11/2017,,,irma
"LAKELAND 5.3 WNW, FL US",28.06498,-82.04227,9/11/2017,,,irma
"OLUSTEE FLORIDA, FL US",30.2,-82.4,9/11/2017,,,irma
"MILES CITY FLORIDA, FL US",26.2483,-81.2967,9/11/2017,,,irma
"SUMATRA FLORIDA, FL US",30.0175,-84.9842,9/11/2017,,,irma
"ORLANDO EXECUTIVE AIRPORT, FL US",28.54653,-81.33544,9/11/2017,25.5,55.9,irma
"ARCADIA 7.1 WSW, FL US",27.1752,-81.9644,9/11/2017,,,irma
"AUBURNDALE 1.1 W, FL US",28.071828,-81.815935,9/11/2017,,,irma
"PALM COAST 1.9 S, FL US",29.5439272,-81.2156825,9/11/2017,,,irma
"PALM COAST 5.9 S, FL US",29.486515,-81.225692,9/11/2017,,,irma
"JACKSONVILLE 10.6 NNW, FL US",30.483907,-81.701631,9/11/2017,,,irma
"ST. MARKS EAST FLORIDA, FL US",30.1333,-84.1333,9/11/2017,,,irma
"USHER TOWER, FL US",29.40807,-82.8188,9/11/2017,,,irma
"LAKE WALES 0.7 SE, FL US",27.89293,-81.58104,9/11/2017,,,irma
"BABSON PARK 0.9 NW, FL US",27.84173,-81.53858,9/11/2017,,,irma
"WHITING FIELD NAS, FL US",30.71667,-87.01667,9/11/2017,12.97,23.9,irma
"CLERMONT 9 S, FL US",28.4558,-81.7234,9/11/2017,,,irma
"POINCIANA PLACE 2.5 SSW, FL US",28.124194,-81.500476,9/11/2017,,,irma
"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,9/11/2017,24.38,48.1,irma
"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,9/11/2017,20.58,45.0,irma
"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,9/11/2017,25.28,59.1,irma
"BUNNELL 1.0 ENE, FL US",29.472222,-81.243889,9/11/2017,,,irma
"CRAWFORDVILLE 1.0 S, FL US",30.17982,-84.36779,9/11/2017,,,irma
"PALM COAST 0.6 ESE, FL US",29.56626,-81.20536,9/11/2017,,,irma
"JACKSONVILLE NAS, FL US",30.23333,-81.66667,9/11/2017,32.21,53.0,irma
"PALM COAST 2.1 NNE, FL US",29.59963,-81.20458,9/11/2017,,,irma
"LAKELAND 4.0 S, FL US",27.984767,-81.971033,9/11/2017,,,irma
"HAINES CITY 6.0 ESE, FL US",28.0627,-81.54513889,9/11/2017,,,irma
"FERNANDINA BEACH 6.3 SW, FL US",30.597876,-81.528411,9/11/2017,,,irma
"MERRITT ISLAND FLORIDA, FL US",28.6408,-80.7308,9/11/2017,,,irma
"HEDGES 0.3 ESE, FL US",30.597933,-81.594717,9/11/2017,,,irma
"JACKSONVILLE 13.3 NNE, FL US",30.513225,-81.572494,9/11/2017,,,irma
"JACKSONVILLE 9.6 SE, FL US",30.227373,-81.55649,9/11/2017,,,irma
"KEY WEST 1.3 ENE, FL US",24.5695,-81.7559,9/11/2017,,,irma
"TALLAHASSEE REGIONAL AIRPORT, FL US",30.39354,-84.35136,9/11/2017,20.8,38.0,irma
"LAKELAND HIGHLANDS 0.3 SE, FL US",27.957,-81.946,9/11/2017,,,irma
"EAGLE LAKE 2.0 WNW, FL US",27.98551,-81.79022,9/11/2017,,,irma
"JACKSONVILLE 4.2 NE, FL US",30.375792,-81.604721,9/11/2017,,,irma
"JACKSONVILLE 7.8 SW, FL US",30.25855,-81.754783,9/11/2017,,,irma
"FERNANDINA BEACH 0.4 ESE, FL US",30.655162,-81.443541,9/11/2017,,,irma
"VENICE, FL US",27.1006,-82.4364,9/11/2017,,,irma
"JACKSONVILLE 6.7 WSW, FL US",30.303307,-81.76355,9/11/2017,,,irma
"HASTINGS 4 NE, FL US",29.7652,-81.4697,9/11/2017,,,irma
"EDGEWATER 1.4 N, FL US",28.987335,-80.908189,9/10/2017,,,irma
"NICEVILLE 4.5 SE, FL US",30.478358,-86.437174,9/10/2017,,,irma
"MONTICELLO 4.3 ENE, FL US",30.55768776,-83.80156708,9/10/2017,,,irma
"MONTICELLO 3.6 WSW, FL US",30.524216,-83.926974,9/10/2017,,,irma
"PALM SHORES 2.9 NW, FL US",28.21185,-80.696076,9/10/2017,,,irma
"WACISSA 1.1 SW, FL US",30.345,-83.99775,9/10/2017,,,irma
"DE BARY 2.5 W, FL US",28.886192,-81.353375,9/10/2017,,,irma
"NAPLES MUNICIPAL AIRPORT, FL US",26.15498,-81.77514,9/10/2017,34.0,61.1,irma
"FORT PIERCE ST LUCIE CO INTERNATIONAL AIRPORT, FL US",27.49816,-80.37626,9/10/2017,31.32,70.9,irma
"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,9/10/2017,35.34,74.0,irma
"SHARPES 2.9 ENE, FL US",28.459774,-80.717905,9/10/2017,,,irma
"DUNDEE 0.3 E, FL US",28.0201576,-81.6158178,9/10/2017,,,irma
"MERRITT ISLAND 3.6 N, FL US",28.36228095,-80.66576645,9/10/2017,,,irma
"FORT LAUDERDALE 0.5 NNE, FL US",26.14957,-80.13616,9/10/2017,,,irma
"ROCKLEDGE 1.8 NNE, FL US",28.3452,-80.7217,9/10/2017,,,irma
"MERRIT ISLAND 9.1 N, FL US",28.479253,-80.709267,9/10/2017,,,irma
"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",30.34869,-85.78835,9/10/2017,19.46,33.1,irma
"MICANOPY 0.3 SSW, FL US",29.501908,-82.283076,9/10/2017,,,irma
"MICANOPY 2.1 WNW, FL US",29.51978,-82.312725,9/10/2017,,,irma
"LAKE PLACID 2.6 SW, FL US",27.271367,-81.4005,9/10/2017,,,irma
"LAKE PLACID 2.5 S, FL US",27.261353,-81.371539,9/10/2017,,,irma
"BONIFAY TRI CO AIRPORT, FL US",30.84315,-85.60431,9/10/2017,14.32,25.1,irma
"TALLAHASSEE 5.7 SE, FL US",30.393828,-84.220022,9/10/2017,,,irma
"ORTONA LOCK 2, FL US",26.7897,-81.3044,9/10/2017,,,irma
"MIDWAY 6.9 SW, FL US",30.420175,-84.54375,9/10/2017,,,irma
"TALLAHASSEE 3.1 NW, FL US",30.49349,-84.31074,9/10/2017,,,irma
"DE BARY 1.7 NE, FL US",28.9021,-81.2945,9/10/2017,,,irma
"TALLAHASSEE 5.1 NE, FL US",30.50769234,-84.21977997,9/10/2017,,,irma
"FORT MYERS 7.0 ESE, FL US",26.595002,-81.744495,9/10/2017,,,irma
"TALLAHASSEE 9.3 ESE, FL US",30.4129,-84.1335,9/10/2017,,,irma
"MIAMI LAKES 0.3 NNW, FL US",25.913604,-80.316509,9/10/2017,,,irma
"DELAND 1 SSE, FL US",29.00982,-81.29804,9/10/2017,,,irma
"HUDSON 1.1 ESE, FL US",28.350519,-82.683631,9/10/2017,,,irma
"GAINESVILLE 8.1 SW, FL US",29.5908,-82.4314,9/10/2017,,,irma
"ENGLEWOOD 2.5 WNW, FL US",26.973919,-82.39214,9/10/2017,,,irma
"TITUSVILLE 0.9 SW, FL US",28.5808,-80.83114,9/10/2017,,,irma
"POMPANO BEACH AIRPARK, FL US",26.24636,-80.11105,9/10/2017,40.26,59.1,irma
"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,9/10/2017,35.34,53.0,irma
"HOLLYWOOD NORTH PERRY AIRPORT, FL US",25.99956,-80.24119,9/10/2017,30.65,42.9,irma
"INTERLACHEN 2.8 NNE, FL US",29.651678,-81.874637,9/10/2017,,,irma
"INTERLACHEN 1.3 SW, FL US",29.604582,-81.914339,9/10/2017,,,irma
"HILLSBOROUGH RVR ST PARK, FL US",28.1469,-82.2276,9/10/2017,,,irma
"PAHOKEE 1.6 NE, FL US",26.8374,-80.6471,9/10/2017,,,irma
"ORLANDO 7.4 WNW, FL US",28.57094955,-81.49594116,9/10/2017,,,irma
"ST. AUGUSTINE 3.1 SSE, FL US",29.84995,-81.29036667,9/10/2017,,,irma
"MAYPORT PILOT STATION, FL US",30.4,-81.41667,9/10/2017,35.57,53.9,irma
"DELRAY BEACH 1.9 SSE, FL US",26.42777443,-80.08089447,9/10/2017,,,irma
"FRUITLAND PARK 0.8 NNW, FL US",28.8679,-81.9152,9/10/2017,,,irma
"CRESCENT CITY, FL US",29.425,-81.5161,9/10/2017,,,irma
"PALM BEACH SHORES 1.4 N, FL US",26.79701,-80.034979,9/10/2017,,,irma
"VERO BEACH 4 SE, FL US",27.6527,-80.403,9/10/2017,,,irma
"SOUTH BAY 15 S, FL US",26.47,-80.6402,9/10/2017,,,irma
"LIVE OAK 0.4 NE, FL US",30.298514,-82.981809,9/10/2017,,,irma
"UNIVERSITY WEST 2.0 WNW, FL US",28.082426,-82.464012,9/10/2017,,,irma
"LUTZ 2.2 SSE, FL US",28.11046,-82.446,9/10/2017,,,irma
"CHIEFLAND 2.4 WSW, FL US",29.46402223,-82.89752784,9/10/2017,,,irma
"JACKSONVILLE 4.8 SW, FL US",30.294763,-81.723677,9/10/2017,,,irma
"TALLAHASSEE 9.7 SE, FL US",30.377475,-84.146335,9/10/2017,,,irma
"JACKSONVILLE 10.3 SW, FL US",30.235,-81.78694444,9/10/2017,,,irma
"SEMINOLE 3.2 WNW, FL US",27.8622,-82.8329,9/10/2017,,,irma
"GLEN ST. MARY 4.4 SW, FL US",30.237,-82.2189,9/10/2017,,,irma
"ST. PETERSBURG 2.2 N, FL US",27.789892,-82.643677,9/10/2017,,,irma
"JACKSONVILLE 7.3 SW, FL US",30.260754,-81.744432,9/10/2017,,,irma
"LAKE WALES 4.6 NW, FL US",27.96,-81.66,9/10/2017,,,irma
"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",29.17351,-81.07185,9/10/2017,24.61,53.9,irma
"LAKELAND 8.7 SW, FL US",27.952372,-82.042413,9/10/2017,,,irma
"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,9/10/2017,38.48,53.0,irma
"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,9/10/2017,38.92,66.0,irma
"VERO BEACH INTERNATIONAL AIRPORT, FL US",27.6553,-80.41425,9/10/2017,21.92,21.9,irma
"TAMPA INTERNATIONAL AIRPORT, FL US",27.96331,-82.54,9/10/2017,20.36,52.1,irma
"LAKE WALES 5.8 NNE, FL US",27.973,-81.539,9/10/2017,,,irma
"PUNTA GORDA CHARLOTTE CO AIRPORT, FL US",26.91847,-81.99391,9/10/2017,31.54,55.9,irma
"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,9/10/2017,20.8,42.9,irma
"BUNNELL 7.7 W, FL US",29.4591713,-81.38589478,9/10/2017,,,irma
"FERNANDINA BEACH 0.6 S, FL US",30.648933,-81.448349,9/10/2017,,,irma
"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,9/10/2017,25.95,55.0,irma
"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,9/10/2017,25.5,49.0,irma
"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,9/10/2017,26.4,49.0,irma
"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,9/10/2017,37.13,46.1,irma
"FORT LAUDERDALE EXECUTIVE AIRPORT, FL US",26.19905,-80.17764,9/10/2017,37.13,53.0,irma
"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,9/10/2017,21.92,51.0,irma
"MIAMI OPA LOCKA AIRPORT, FL US",25.91017,-80.28283,9/10/2017,40.71,55.0,irma
"JACKSONVILLE 8.9 ENE, FL US",30.3848,-81.521,9/10/2017,,,irma
"BELL 4 NW, FL US",29.79556,-82.91778,9/10/2017,,,irma
"AUBURNDALE 1.7 NW, FL US",28.090015,-81.81575,9/10/2017,,,irma
"JACKSONVILLE 4.2 ESE, FL US",30.30164909,-81.59905243,9/10/2017,,,irma
"NEW SMYRNA BEACH 2.3 N, FL US",29.0662,-80.915,9/9/2017,,,irma
"COOPER CITY 1.3 WSW, FL US",26.03460503,-80.30696869,9/9/2017,,,irma
"PALM BAY 3.1 NNW, FL US",28.023488,-80.688135,9/9/2017,,,irma
"MARATHON AIRPORT, FL US",24.72624,-81.0477,9/9/2017,32.21,53.9,irma
"MELBOURNE 4.1 S, FL US",28.05618,-80.62987,9/9/2017,,,irma
"MELBOURNE 3.2 NW, FL US",28.147706,-80.677929,9/9/2017,,,irma
"NAPLES 5.7 SE, FL US",26.097565,-81.722053,9/9/2017,,,irma
"HOLLYWOOD, FL US",26.0281,-80.1341,9/9/2017,,,irma
"WHITE SPRINGS 1.0 SSE, FL US",30.3178,-82.7543,9/9/2017,,,irma
"CAPE CORAL 2.9 N, FL US",26.678935,-81.996131,9/9/2017,,,irma
"WHISKEY CREEK 0.3 ENE, FL US",26.573158,-81.886362,9/9/2017,,,irma
"INVERNESS 3 SE, FL US",28.80286,-82.31266,9/9/2017,,,irma
"SOUTH BROOKSVILLE 2.9 SW, FL US",28.49951,-82.433351,9/9/2017,,,irma
"MIAMI 6.7 WSW, FL US",25.74170113,-80.32217407,9/9/2017,,,irma
"SUNSET 1.1 NE, FL US",25.71793,-80.340209,9/9/2017,,,irma
"ORLANDO WEST, FL US",28.5082,-81.5467,9/9/2017,2.91,,irma
"VERO BEACH SOUTH 3.4 SSW, FL US",27.572764,-80.439757,9/9/2017,,,irma
"LACOOCHEE 1.0 NE, FL US",28.4754,-82.1569,9/9/2017,,,irma
"ORANGE PARK 4.8 SSW, FL US",30.1044,-81.736,9/9/2017,,,irma
"ST AUGUSTINE AIRPORT, FL US",29.95917,-81.33972,9/9/2017,21.25,31.1,irma
"WEEKI WACHEE 3.0 N, FL US",28.558567,-82.578133,9/9/2017,,,irma
"SPRING HILL 3.3 SE, FL US",28.44753,-82.52357,9/9/2017,,,irma
"LAKE WORTH 1.0 NNW, FL US",26.633057,-80.066103,9/9/2017,,,irma
"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,9/9/2017,,,irma
"SARASOTA 4.0 S, FL US",27.27793503,-82.55014038,9/9/2017,,,irma
"ST. AUGUSTINE 3.4 NW, FL US",29.9269,-81.3517,9/9/2017,,,irma
"PLANT CITY 6.5 NW, FL US",28.066173,-82.209836,9/9/2017,,,irma
"HIALEAH, FL US",25.8175,-80.2858,9/9/2017,,,irma
"PLANTATION 1.2 SSW, FL US",26.10916,-80.266049,9/9/2017,,,irma
"ST. PETERSBURG 2.3 SSE, FL US",27.725489,-82.632544,9/9/2017,,,irma
"BRONSON 3.0 SE, FL US",29.42081,-82.60151,9/9/2017,,,irma
"STUART 1.0 ESE, FL US",27.188296,-80.227921,9/9/2017,,,irma
"STUART 6.9 SSW, FL US",27.0999,-80.278854,9/9/2017,,,irma
"APALACHICOLA 0.8 WNW, FL US",29.731,-85.007,9/9/2017,,,irma
"PLANTATION 1.4 N, FL US",26.146375,-80.260109,9/9/2017,,,irma
"POMPANO BEACH 3.1 NE, FL US",26.27232,-80.10258,9/9/2017,,,irma
"JACKSONVILLE 8.8 E, FL US",30.356,-81.512,9/9/2017,,,irma
"TARPON SPRINGS 2.6 E, FL US",28.143931,-82.738462,9/9/2017,,,irma
"MELBOURNE INTERNATIONAL AIRPORT, FL US",28.09969,-80.6356,9/9/2017,21.7,28.0,irma
"KEY WEST INTERNATIONAL AIRPORT, FL US",24.55706,-81.75539,9/9/2017,26.17,48.1,irma
"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,9/9/2017,16.78,32.0,irma
"SOLIVITA 2.0 SSW, FL US",28.11407,-81.47893,9/9/2017,,,irma
"POLK CITY 1.6 WSW, FL US",28.1722,-81.84917,9/9/2017,,,irma
"BOWLING GREEN 0.6 W, FL US",27.636864,-81.833733,9/9/2017,,,irma
"MARATHON 6.8 ENE, FL US",24.74355,-80.9788,9/9/2017,,,irma
"KEY LARGO 0.9 SE, FL US",25.09546661,-80.43177795,9/9/2017,,,irma
"LAKE CITY 2 E, FL US",30.1852,-82.5941,9/9/2017,,,irma
"KENANSVILLE, FL US",27.8703,-81.0435,9/9/2017,,,irma
"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,9/9/2017,21.92,53.0,irma
